database_identifier	chemical_formula	smiles	inchi	metabolite_identification	mass_to_charge	fragmentation	modifications	charge	retention_time	taxid	species	database	database_version	reliability	uri	search_engine	search_engine_score	smallmolecule_abundance_sub	smallmolecule_abundance_stdev_sub	smallmolecule_abundance_std_error_sub	id	hlh-30_1h_starv_rep2_1-F,2_01_21838	hlh-30_1h_starv_rep3_1-F,3_01_21821	hlh-30_1h_starv_rep4_1-F,4_01_21817	hlh-30_2h_starv_rep2_1-F,7_01_21775	hlh-30_2h_starv_rep3_1-F,8_01_21841	hlh-30_2h_starv_rep4_2-A,1_01_21824	hlh-30_3h_starv_rep1_2-A,3_01_21772	hlh-30_3h_starv_rep2_2-A,4_01_21842	hlh-30_3h_starv_rep4_2-A,6_01_21794	hlh-30_4h_starv_rep1_2-A,8_01_21825	hlh-30_4h_starv_rep2_2-B,1_01_21846	hlh-30_4h_starv_rep4_2-B,3_01_21832	hlh-30_6h_starv_rep1_2-B,5_01_21828	hlh-30_6h_starv_rep2_2-B,6_01_21819	hlh-30_6h_starv_rep4_2-B,8_01_21797	hlh-30_16h_starv_rep1_2-C,2_01_21806	hlh-30_16h_starv_rep3_2-C,4_01_21829	hlh-30_16h_starv_rep5_2-C,6_01_21807	hlh-30_fed_rep1_1-E,4_01_21812	hlh-30_fed_rep2_1-E,5_01_21820	hlh-30_fed_rep4_1-E,7_01_21798	WT_1h_starv_rep1_1-A,6_01_21818	WT_1h_starv_rep2_1-A,7_01_21779	WT_1h_starv_rep4_1-B,1_01_21789	WT_2h_starv_rep1_1-B,3_01_21830	WT_2h_starv_rep3_1-B,5_01_21786	WT_2h_starv_rep5_1-B,7_01_21776	WT_3h_starv_rep1_1-B,8_01_21782	WT_3h_starv_rep3_1-C,2_01_21771	WT_3h_starv_rep4_1-C,3_01_21799	WT_4h_strav_rep2_1-C,6_01_21811	WT_4h_strav_rep3_1-C,7_01_21795	WT_4h_strav_rep4_1-C,8_01_21823	WT_6h_starv_rep2_1-D,3_01_21788	WT_6h_starv_rep3_1-D,4_01_21787	WT_6h_starv_rep4_1-D,5_01_21843	WT_16h_starv_rep2_1-D,8_01_21802	WT_16h_starv_rep3_1-E,1_01_21801	WT_16h_starv_rep4_1-E,2_01_21833	WT_fed_rep1_1-A,1_01_21822	WT_fed_rep3_1-A,3_01_21845	WT_fed_rep4_1-A,4_01_21847
					385.2984149				6.462908519												Cluster_0453	40785.703	64878.746	33588.934	73561.734	9720.734	42059.793	132788.44	73083.84	97794.49	26157.875	55088.3	103517.44	17291.871	50123.664	38344.84	29080.982	40952.133	35056.42	27178.787	40859.914	80111.63	17660.232	26949.38	62149.812	19221.371	44314.27	24613.037	70629.8	95185.61	44152.934	43516.195	108235.05	18730.34	45607.43	59351.066	63618.76	56355.582	43971.875	39229.85	68123.484	89720.195	95809.89
					385.2968934				6.721986289												Cluster_0454	3402.0356	5408.065	1575.0247	3479.7068	2639.3552	4403.1084	4936.5376	3958.9683	3231.6716	5805.7134	2927.8206	3996.1082	4178.5664	3280.8984	4440.5107	7137.1133	5489.729	4806.503	6467.602	2261.702	3472.4854	4604.2344	4148.5645	4447.3833	5315.061	2108.9868	8896.119	3128.8381	3338.0808	3509.5972	3396.9539	7158.9287	3310.7422	3488.4348	4029.1873	3116.6274	4272.549	4366.533	3414.566	3190.3542	3183.6973	3338.685
					386.1959271				4.802834533												Cluster_0455	1967.656	4018.7798	13638.366	17230.844	12823.798	3119.5835	19703.166	7152.458	6790.859	1505.0142	7540.3877	6658.7373	7689.612	6428.9717	1213.0109	2544.7014	3390.0378	4647.278	554.2579	5487.403	3691.9817	611.87115	1049.8643	2257.0745	2761.383	13387.565	NaN	5664.3657	8707.502	4126.629	5161.4927	5004.9854	2205.6338	5603.205	6399.322	7080.0503	4954.362	1351.2866	4762.516	4371.6963	5444.142	6270.7085
					387.097196				7.816860522												Cluster_0456	550.0036	235.4028	22.503078	NaN	NaN	766.81665	356.45004	183.05771	182.88425	966.87823	94.01026	361.3749	NaN	234.31732	118.29624	453.9437	1261.8755	126.840744	466.17545	102.47968	201.59773	580.1612	256.59595	234.19473	287.56503	136.62575	1713.5706	120.57439	323.6265	81.77933	393.2374	317.06995	278.20773	117.60398	453.98862	283.15338	352.21646	4282.1313	261.47937	NaN	511.2686	51.73994
					387.0975717				9.466316437												Cluster_0457	1318.4609	1074.8291	396.92578	8.920028	NaN	1002.31	2245.0347	563.92395	1028.3638	877.8756	356.79446	1693.1299	NaN	292.19382	202.74666	113.95209	796.1348	427.8329	924.51056	632.88635	1129.7089	661.6968	560.4558	831.40216	142.09006	344.89114	1197.8711	881.6025	1337.9971	394.06595	766.7529	683.75256	66.31901	403.8094	895.4304	629.76404	338.18396	2645.6135	492.88666	655.80664	2227.129	686.78284
					387.0972303				10.88743092												Cluster_0458	1072.14	222.80954	328.32126	171.9126	NaN	1312.5753	95.89538	550.0978	477.03366	1573.5088	252.10567	568.4364	391.47922	500.38928	553.92523	799.7537	1815.4625	489.07855	1136.6486	441.07742	591.52966	1291.9427	793.4667	662.7258	890.04443	362.69208	3318.001	409.80344	786.1023	623.5934	909.1287	748.9317	797.5905	554.86285	918.10504	569.1382	834.93036	3321.494	595.1516	298.43472	824.89465	336.09274
					387.0972817				13.95247376												Cluster_0459	744.99036	333.45737	178.42288	96.23426	NaN	1035.781	310.03903	242.50781	294.61945	1028.5782	98.40254	552.77704	33.210556	271.30286	240.06322	559.69836	1302.7216	180.40973	860.677	226.58308	322.1136	631.6921	468.62927	332.3223	691.4335	154.31248	2074.0002	215.47404	394.39053	189.1523	472.56992	374.55307	332.54678	206.16547	518.06476	339.9811	494.76282	1185.4053	416.43393	146.16246	619.8916	92.42912
					388.2120943				5.675106206												Cluster_0462	852.81866	2273.6309	3283.1472	5169.8286	834.46765	573.0409	17245.299	1819.5576	5201.813	294.8725	2159.652	3563.9268	1558.4427	1460.1924	175.95482	148.41476	784.8225	1027.385	291.46774	1443.0194	2203.1978	157.31953	281.78015	978.62665	311.0254	3309.9294	253.59857	4810.6074	2678.0535	671.5872	947.4038	1619.894	378.33923	994.577	993.7115	1455.8429	713.2594	427.06024	649.9012	2790.8167	3767.788	6699.795
					389.0999826				7.890802403												Cluster_0463	1918.7924	1485.1952	275.34857	592.393	130.20834	3651.6965	307.96008	3178.3838	375.0684	3390.9587	1103.3722	1249.2245	NaN	2440.4111	2707.6333	4982.8687	5721.6104	3110.1196	4453.5137	1413.9572	2668.873	3478.434	2836.9607	704.2525	1820.8693	292.86774	4199.7085	566.1672	672.8466	2722.0667	2563.0842	1003.32935	2115.8713	1966.2151	2524.2034	2874.1055	2595.1697	4574.546	3510.472	3003.7327	1321.9415	429.08292
					390.180699				1.293429511												Cluster_0464	1594.3801	72.043015	1692.7322	2005.0956	NaN	601.95984	74.62527	891.79974	475.8262	396.84897	1632.2148	NaN	157.973	1302.6799	983.3268	1044.4512	741.4266	802.01355	1234.4198	1972.5955	2553.6091	923.9465	2018.7429	2019.193	286.05084	841.7617	145.09138	760.12494	857.73956	1113.4943	2274.3057	1945.3643	1129.2782	2174.6614	1696.4056	1402.398	1515.0521	2229.2578	3401.305	3028.404	2423.066	2757.5955
					390.2268125				7.033401247												Cluster_0465	568.8729	2941.8713	2445.908	4901.6313	409.92413	201.64621	9628.645	881.38947	5338.5527	NaN	1322.522	5978.5786	549.7763	649.0953	NaN	NaN	25.440413	463.48773	NaN	899.4983	1928.7627	NaN	57.2669	1422.2938	123.93377	2146.4363	NaN	4592.4717	4952.3667	330.92172	397.2792	976.78217	173.69748	400.8005	500.62167	1351.4841	320.62646	NaN	259.9802	2159.0273	4558.1934	7852.807
					390.2414802				1.908140265												Cluster_0466	6123.2163	6801.881	4397.6445	3999.3386	5613.0854	5853.8174	12002.757	4467.3633	6997.0996	8683.073	4705.099	5185.604	6387.9165	5147.901	9327.085	6797.2207	5823.3486	6352.507	8981.912	4664.193	5743.614	7271.235	8345.156	8367.44	6506.8667	6908.886	12598.591	7210.0347	4656.5195	7114.9204	5484.8657	9218.932	6598.997	5540.9883	6707.5913	3933.8875	6459.0005	6103.3296	5196.9126	6091.394	7318.515	4526.116
					390.2658741				3.202267807												Cluster_0467	1107.7635	1177.8274	1439.0255	2063.1648	362.03445	1479.4469	2024.8185	2443.189	3265.0874	595.52527	2064.118	1600.9478	933.5945	1661.0402	1103.1312	588.0793	1197.7838	4238.373	489.06412	4553.2974	2510.6372	1205.4524	3680.4229	3600.5454	1557.181	3876.0442	6749.436	3360.0054	6991.3433	4285.085	7108.598	5113.0435	1806.4672	8420.45	5493.3984	7074.0835	4555.8438	3695.6162	5199.6704	4776.862	3507.0396	9349.594
					391.0972447				7.892197939												Cluster_0468	2379.1313	1983.8289	373.53854	761.76086	997.11145	4547.0117	499.42184	3808.9087	468.16922	4076.5535	1225.9803	1050.4948	NaN	2890.4617	3426.3628	6141.908	6746.418	3786.2002	5426.6567	1774.9988	3089.5845	4322.932	3571.9272	862.8159	2286.7268	455.95523	5744.9814	712.6886	818.0221	3299.8171	3255.4417	1328.1211	2651.998	2527.1165	3048.009	3263.6353	3423.866	5432.407	4127.915	3686.0044	1582.4899	638.7595
					391.2083094				7.820292855												Cluster_0469	1652.1633	4956.9062	2902.5334	3086.3843	12643.23	963.56134	2958.2922	1421.7261	1429.5376	3144.9736	2019.6566	3446.6787	4124.59	1367.1886	783.4456	1928.2119	1668.4045	1650.5265	1755.1643	1612.7233	1103.988	867.2711	767.7854	1490.599	3648.1296	2792.983	873.44055	2408.832	1981.7463	819.3258	1177.5889	1494.3838	3026.5986	992.06915	1357.9834	1797.5599	959.5783	1114.5231	1077.4735	1220.6667	1943.5928	1376.7661
					391.2082626				7.974489412												Cluster_0470	1758.8967	5032.0356	2705.7153	4199.6113	13012.372	1222.5891	2915.2954	1613.824	959.66797	3289.1245	1887.0555	2884.2197	4411.033	1510.4817	986.12604	1813.022	1672.0162	1560.2771	1479.9027	1588.6799	884.08057	981.79016	1015.3562	1511.1256	4309.363	2585.3828	1053.3945	1872.4763	1958.6307	809.1648	1007.6261	1467.2903	3055.1663	1168.6587	1419.2858	2036.4674	1291.0889	1340.2693	1004.9233	1073.8136	1344.7318	908.39026
					391.9257838				8.489980335												Cluster_0471	1955.4227	1630.8215	NaN	NaN	NaN	4109.9756	NaN	1911.662	NaN	3438.557	1371.5011	NaN	NaN	1756.7466	1831.8196	5818.2017	3853.9185	3544.9204	5731.4253	1617.9386	1803.5853	3439.6958	2764.8481	868.5214	3342.4512	NaN	1790.2787	NaN	NaN	2441.259	2111.967	789.89276	3607.1794	1511.8083	1919.2991	3360.3398	2548.456	3349.6936	1745.7587	3638.604	1191.0469	NaN
					392.2255771				1.219415299												Cluster_0472	102.05791	NaN	885.7072	NaN	NaN	318.4936	4.70618	40.36306	383.9742	NaN	NaN	NaN	NaN	NaN	1064.6656	NaN	NaN	961.658	662.1375	1221.4298	1994.1471	1100.1954	1273.7318	2205.4119	NaN	713.8578	254.42305	39.7665	122.03879	1296.9874	29.743536	141.59436	113.528366	30.963358	761.4964	NaN	345.21027	NaN	218.01393	2382.4797	1604.7734	1424.2723
					395.3908006				16.13309639												Cluster_0476	11551.538	16448.441	10159.983	10925.814	12261.773	15106.958	36339.406	15263.346	13221.479	17469.164	10180.095	24064.82	15786.094	9618.469	12127.28	16311.911	21051.936	14132.395	16176.009	9727.718	26231.291	14533.227	10792.912	3450.9233	16217.55	9591.553	26322.184	16986.838	12669.498	9524.818	9961.011	12045.9375	12215.169	8335.966	8096.677	11180.593	10979.571	15757.311	14386.954	25590.35	29167.676	19409.672
					396.929924				1.379674291												Cluster_0477	1160.289	1342.7571	2404.7644	2486.8542	9420.973	2685.8271	1465.3174	1491.7162	1391.9932	398.7886	1235.9016	2388.2185	2095.891	1019.59973	834.75653	568.3981	1060.4625	1330.613	2569.9429	1914.5104	3907.9329	4234.248	1360.4513	1552.2354	2651.1904	1575.3113	1040.1584	1466.2625	1623.4747	1745.4084	904.6178	1106.0001	1469.1786	861.38605	1781.8612	1356.6125	699.34534	573.2204	632.7297	6003.1665	3398.5852	1570.8676
					397.1975778				1.813646126												Cluster_0478	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	220.66354	NaN	NaN	NaN	NaN	32.22815	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8685.518	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	431.7956
					397.259939				3.901113216												Cluster_0479	6.2466764	234.06664	2294.8928	NaN	NaN	1318.0166	3583.5164	77.03703	5829.043	NaN	193.19733	155.10988	NaN	79.76734	184.47328	NaN	NaN	2430.2202	218.97882	365.98563	1889.4359	466.02982	79.400856	1884.2609	NaN	1768.2307	NaN	2879.7947	1221.2778	1173.5426	331.05167	1589.0059	197.76399	247.69876	831.75415	582.0842	187.85533	NaN	123.498535	1525.684	1699.5275	2074.7327
					397.3331205				11.32370441												Cluster_0480	2171.3743	2482.9397	994.12195	1243.4977	625.38055	2913.4653	1483.7565	2128.7075	1629.3983	2550.42	1760.7257	1994.9161	1924.369	2016.8881	2796.5466	2358.2	2026.4498	2266.4956	3168.2976	1253.1688	1588.2417	2417.2834	2316.3083	1842.8282	2080.6316	1409.2213	3167.6965	1841.842	1813.2158	1947.0751	1621.2072	2001.1686	2351.1409	1845.9896	1839.1625	2132.9768	1981.4585	1762.2588	1658.3756	1799.0498	1633.8546	1677.7289
					397.3689497				13.72135036												Cluster_0481	1924.3013	NaN	915.08563	2449.7607	NaN	1326.2211	201.91106	1565.6178	1829.2094	603.25195	2110.829	1212.8875	1768.3773	2223.6533	2897.8633	1616.926	1062.7443	392.47385	50.725925	1369.8236	431.28122	284.70505	1373.8981	141.01628	434.41528	1115.3112	239.27257	503.8767	1359.865	1401.7563	1454.4475	2033.4924	1569.052	1296.5009	2072.4192	1889.4232	1432.1962	3055.6123	2749.7437	39.304688	337.38232	496.9347
					398.9562259				1.385562558												Cluster_0482	408.64862	360.73712	269.80707	222.89095	313.32593	1398.3148	14.700202	523.7339	981.052	112.6047	610.90045	132.08495	NaN	529.2016	474.2179	290.06	94.73939	848.5012	1409.4226	1048.292	2792.751	2380.1575	1145.9696	1183.7743	3.4380295	664.5503	724.72705	64.21583	451.65536	1220.373	480.44098	723.7438	874.9744	599.0167	1277.7388	509.21082	505.34894	179.449	160.77588	3343.638	1640.9778	693.9835
					399.2761142				4.832328113												Cluster_0483	1395.6581	397.28952	3353.452	1503.518	1119.3214	3168.4058	8597.721	3093.5537	8295.347	968.639	4457.0312	1231.0106	915.22546	3797.1724	1617.8643	668.6833	772.899	4411.7173	310.4568	4245.895	1271.4006	452.35556	949.13074	2190.414	288.84924	5562.9224	NaN	8192.606	3724.5854	5160.3345	4214.181	7167.326	1994.4065	3802.303	6574.4165	4127.132	4658.525	489.7664	4069.4565	1259.2334	1559.6327	1748.8177
					401.1858805				1.27590925												Cluster_0485	4.7674055	NaN	361.5956	188.93057	NaN	202.48016	295.2662	169.73167	562.83435	51.27359	18.03131	57.242424	NaN	NaN	1496.1832	190.09502	NaN	1697.6217	428.23322	1697.5143	1593.5635	490.88153	243.54037	495.7234	390.8756	468.11395	382.37057	NaN	334.0614	2023.4432	39.832615	174.0692	51.02139	31.182566	831.7276	81.46294	697.2908	NaN	393.60263	1495.6731	1231.7283	649.1242
					401.2913621				6.251105205												Cluster_0487	342.31003	434.84872	2369.3474	1170.07	11.359197	1970.6266	7247.435	1053.9437	8667.991	220.17134	1513.6608	609.0754	75.8272	1216.5338	640.00024	NaN	NaN	3059.2346	342.56146	1495.6522	1605.6313	402.2063	622.4804	1252.1678	547.2641	2771.8333	375.79672	5685.8896	1903.3209	2356.1921	2056.9688	2985.407	519.1315	1916.6702	3034.46	1607.7769	3595.7622	250.07817	2211.6833	1478.5046	1773.6566	2450.457
					401.2911177				6.523224682												Cluster_0488	289.3354	40.719967	1876.6925	1729.2808	NaN	878.2867	64.932785	1095.8965	2362.6592	44.25581	1392.3365	274.82727	NaN	1133.4071	367.0711	NaN	255.75511	1522.0024	NaN	1476.168	584.3579	144.18997	409.86163	722.0791	234.19609	1757.9413	29.052973	875.5103	1193.744	1190.7817	1399.1907	1652.1255	233.77544	1332.3202	1742.1343	1178.1366	1166.9733	NaN	1158.4431	491.89697	480.77396	787.18066
					403.1769033				1.290881659												Cluster_0490	87.81706	NaN	161.28908	310.8929	NaN	184.63316	199.90622	231.39667	222.26395	73.47282	87.188354	43.389324	NaN	137.91235	1809.598	146.14134	101.65374	1249.8314	220.12083	1188.659	654.86096	229.56303	200.40768	296.05927	361.5449	84.146805	299.682	158.93321	129.93346	1597.4581	135.13284	338.49786	NaN	96.54323	632.9981	104.008705	447.51144	54.195377	414.09723	607.57153	545.9623	295.74927
					403.2086173				7.34637811												Cluster_0491	903.6815	4545.441	3044.0647	2171.8132	832.3023	598.2794	4315.571	1054.2744	2332.3079	690.2827	1617.0236	3708.067	1010.6004	688.70624	280.29297	1.415231	156.18341	1313.5024	654.2353	1269.0387	1347.7616	291.5836	320.14832	1840.8298	122.32419	2260.4592	NaN	2868.137	2634.689	547.25903	622.8233	1009.29034	683.25494	573.1611	769.09576	1458.9244	256.0692	184.15234	413.5185	1590.848	2385.545	2035.0953
					403.3076252				8.464930661												Cluster_0492	14734.588	10000.634	5165.6353	18346.684	1697.4778	9005.177	490.80798	5889.474	6645.984	291.9333	5657.2847	8495.364	162.5181	14684.354	11163.489	2838.9033	6278.64	1531.8679	264.48788	1003.75964	6033.0347	500.75525	2789.4766	11520.599	8706.115	15410.91	1654.682	393.79263	6422.328	3829.2715	1079.0016	11884.878	4158.9766	1374.7793	26410.443	5038.637	12482.632	16999.084	18631.285	541.19354	4117.5933	10257.304
					404.882533				7.737162897												Cluster_0495	954.749	468.45428	NaN	NaN	NaN	1372.6636	NaN	1276.4465	25.625061	1868.4298	330.61203	192.11526	NaN	1160.4987	1335.3618	2235.6099	2191.9922	1613.9634	2130.8176	586.4527	1209.2147	1353.482	1219.7018	224.58061	774.92615	NaN	1738.0902	NaN	133.4787	1362.8337	1138.2755	505.22302	982.5123	1208.2697	1368.2356	1136.47	1473.1078	1830.403	1339.1101	1273.3402	459.34586	40.66658
					405.2240719				8.68445888												Cluster_0497	1758.3654	4523.698	2420.9404	2275.5205	325.00095	1086.9498	4947.2915	1827.6774	2428.6147	863.2941	1076.03	4421.724	441.26938	797.8955	593.74963	263.71024	564.6277	1123.6406	1205.1272	1328.8793	2799.725	142.61996	902.4953	2161.3662	201.72696	1500.4343	NaN	3153.466	3147.7847	1010.1063	684.1807	1530.5612	1009.1175	792.23663	1058.3257	2309.1895	404.16025	693.209	770.331	2950.4814	2894.466	1996.1273
					407.1662835				1.270512112												Cluster_0499	12.115489	NaN	345.15082	NaN	NaN	92.973404	NaN	81.36584	125.63587	261.73117	37.481407	55.590412	NaN	13.222402	1090.8344	NaN	NaN	1062.1997	116.79872	1262.4484	402.6073	273.23166	480.17578	1150.4141	74.51146	34.24073	373.83005	4.1416283	46.03212	1424.7577	39.374672	2502.7192	NaN	55.391438	748.2022	37.57842	444.669	NaN	303.28705	401.20862	310.59564	590.35175
					408.2165631				1.522850395												Cluster_0501	6901.3555	374.77255	2060.744	NaN	950.5736	1777.4329	1170.0769	571.13873	1753.2408	4656.294	858.1808	795.09	6826.4976	469.85168	7205.687	NaN	NaN	4056.4858	6245.3506	6844.5586	798.5418	8221.639	6030.459	7982.2876	NaN	3504.228	1157.362	5507.345	2082.0586	3699.6973	1157.8971	4062.2903	5784.605	948.71497	3074.0342	1731.5956	NaN	199.64503	159.47766	825.2359	781.348	1190.9993
					409.3332584				10.55967596												Cluster_0503	1972.7269	1261.5762	921.6961	853.8717	24.604448	1647.3326	932.2477	2065.4487	1563.8306	1927.4652	1845.5364	1205.0608	1901.5479	1683.9755	1960.3346	1873.1603	1125.1099	1435.1411	1766.7358	1117.3815	1314.511	2268.734	2033.4615	2134.6282	1319.9602	902.56244	2120.6042	1278.7418	1734.3505	1588.0435	1448.8651	2339.5945	1497.8214	1593.5146	1817.2509	1543.1918	1746.3473	1324.422	1309.3162	1185.89	1169.3401	1595.9254
					409.3136788				10.72769568												Cluster_0504	43010.508	101556.64	36543.457	55200.195	84091.445	56050.09	45380.375	58730.496	39576.773	102288.51	50836.12	83627.98	71649.97	52957.98	61839.375	71304.34	54541.383	47490.027	99355.016	30724.17	33209.086	52764.902	44960.9	41507.64	64173.723	53676.72	97486.98	37366.562	39641.816	39894.566	48292.383	40740.92	73771.55	43376.457	57525.99	49438.805	53308.41	91333.266	62051.695	32861.53	33958.453	18863.252
					409.4056845				16.47444723												Cluster_0505	2095.037	1917.6932	2610.2114	4503.615	1888.842	2537.6365	3360.155	1769.356	2998.9353	2310.041	1804.9158	3691.1948	1569.1045	1718.8416	2164.6885	3292.366	2278.9321	2634.8235	2172.587	2043.4854	3255.0886	2311.2405	1778.2878	982.7664	3870.9773	2294.9888	1440.9766	2293.232	2532.7183	1711.9181	2005.7648	2442.9536	2080.5762	1638.2756	1429.8242	1846.4066	2488.7275	6647.5137	5398.798	4769.787	4263.0674	3652.442
					410.1764279				1.253489515												Cluster_0506	1170.6428	NaN	370.16675	86.325386	NaN	47.525314	77.15553	25.365366	146.93742	NaN	513.35406	NaN	NaN	450.7577	1582.811	NaN	NaN	725.53217	144.33238	739.95404	892.2859	301.23718	1083.1826	1302.0745	21.73721	117.13201	124.2938	207.63524	110.05169	872.6692	1061.3828	877.82806	695.67834	754.3523	534.7342	95.88482	349.155	134.33116	428.18042	657.51715	506.477	1024.1346
					410.2385086				1.67182249												Cluster_0507	3327.2368	335.46362	2254.6165	465.01218	1825.7938	1573.8533	4046.346	670.0351	1169.0298	1573.5541	924.70105	520.73584	10859.562	599.1719	5205.898	160.1018	392.3908	2048.369	6059.426	2677.6724	1206.5388	6096.889	7441.891	11510.888	1143.6068	3756.1128	1983.0118	3608.4824	2206.9863	4394.5664	1983.707	15792.742	5975.5933	1701.727	3854.0989	2044.1349	376.07468	2003.888	1134.3372	504.9234	969.45355	1443.9694
					410.2406343				1.685234837												Cluster_0508	3327.2368	335.46362	2254.6165	465.01218	1825.7938	1573.8533	4046.346	670.0351	1169.0298	1573.5541	924.70105	520.73584	10859.562	599.1719	5205.898	160.1018	392.3908	2048.369	6059.426	2677.6724	1206.5388	6096.889	7441.891	11510.888	1143.6068	3756.1128	1983.0118	3608.4824	2206.9863	4394.5664	1983.707	15792.742	5975.5933	1701.727	3854.0989	2044.1349	376.07468	2003.888	1134.3372	504.9234	969.45355	1443.9694
					411.3505634				12.03986109												Cluster_0511	83950.49	100018.91	39726.902	73855.33	46982.926	98960.34	71799.88	90807.484	73717.76	121757.586	74330.33	92838.16	105868.06	73102.375	81594.45	118668.2	105950.664	80564.27	124071.88	47949.035	68740.336	99530.34	87021.766	80522.734	117067.13	51949.242	177979.22	71608.88	85489.125	72653.984	71923.06	77225.555	81639.19	73700.82	82439.125	75837.69	84878.23	82552.555	70380.74	65786.86	70044.59	58407.863
					411.3510304				12.14581387												Cluster_0512	83435.8	112220.78	36971.105	86332.07	46538.605	98406.97	77962.766	93919.6	68408.73	133368.17	74691.05	94286.85	101377.34	75812.664	84345.79	142436.44	123339.91	84021.45	131101.47	47929.918	74526.57	100668.914	87862.24	78148.23	119579.086	47573.547	170171.12	66076.72	83001.164	69788.766	79221.35	76342.28	80332.47	69566.66	85565.055	70733.555	99563.23	96416.38	74079.555	65556.6	70136.67	51224.31
					411.3503926				12.31997841												Cluster_0513	56742.977	85586.26	30121.7	47572.777	37767.707	75242.32	54198.246	62121.43	54798.324	93231.4	50403.39	67916.375	78330	48559.99	60519.797	80348.95	64588.902	64243.08	95730.766	35187.797	50025.03	81249.48	60950.727	61039.707	65043.613	41440.48	109777.31	50606.133	61049.176	54943.996	47567.887	54684.797	60160.504	48634.2	58381.465	51881.027	52001.1	55675.504	44797.98	53135.383	50919.285	43757.16
					415.1974735				4.795596003												Cluster_0516	4.4991217	64.11549	158.75842	102.77425	88.01951	27.43514	63.691166	27.783232	167.4183	NaN	46.471893	113.95561	5.1827154	31.594604	23.49462	NaN	NaN	30.553082	NaN	16.515827	55.337776	NaN	NaN	77.93797	3.578252	29.114157	NaN	91.16342	29.23065	57.196297	81.48325	86.128136	NaN	17.32434	65.96607	35.56936	60.997406	NaN	37.495388	46.611618	86.41649	35.60634
					415.2078724				6.456327899												Cluster_0517	1190.2561	2600.945	3083.1436	4225.1265	2186.3132	813.05475	4629.983	1215.7506	1957.6799	758.2412	1573.99	3220.617	1243.9161	1192.284	930.3072	666.58514	942.5476	970.66895	338.14258	1112.676	993.9875	36.353394	505.1804	1214.7755	447.0806	3878.1338	NaN	3072.889	2304.136	879.64233	1033.8346	1022.61224	765.43994	901.91895	1422.2494	1434.4735	1206.5931	1155.8223	1089.7262	1075.3936	1300.2377	1681.4991
					415.3072346				7.593027201												Cluster_0518	224.57161	351.68805	1147.1718	511.0446	NaN	732.49536	5349.3574	715.96564	3326.8335	184.80089	854.5979	445.93817	NaN	564.332	124.36071	48.70272	NaN	1825.4319	49.688	1140.4445	731.3614	145.53658	137.33022	560.0145	NaN	1564.1095	NaN	1995.8239	1259.356	1087.1403	782.3153	1360.7032	138.91034	743.94183	1676.4071	1125.9619	123.730865	NaN	787.9895	1294.4014	1031.0299	1460.4381
					417.224114				8.072429587												Cluster_0519	2644.4443	6914.609	3929.954	5030.6743	4246.7163	1782.4084	4213.8647	2330.3018	2174.7046	2955.5002	2740.5938	4570.198	2114.6895	1929.0638	1202.6945	1062.177	1372.7526	2374.8376	1735.4487	2239.5554	1680.1354	732.4115	1282.2067	2301.0479	2741.194	3646.0103	592.5083	3087.7937	2450.1748	1314.3031	1607.4581	2097.4226	3048.441	1708.6335	2281.8535	3010.1028	1835.5138	1732.2701	1426.649	1854.7631	2758.2502	1868.6483
